open;close;high;low;value;volume;begin;end;trend_hp_14400;cycle_hp;cycle_hp_ma10
284.9;286.65;287.79;279.44;24828431135.5;87523240;2021-12-15;2021-12-15 23:59:59;257.63198983515235;29.018010164847624;21.180503944068924
287.7;295.89;298.7;286.2;39668733059.0;134813120;2021-12-16;2021-12-16 23:59:59;252.32529839603077;43.56470160396921;22.953130570536402
295.0;294.9;296.73;291.61;32344386589.0;109770570;2021-12-17;2021-12-17 23:59:59;246.96470638828734;47.93529361171264;25.345083171091584
293.11;288.4;293.11;285.63;22970334237.0;79679000;2021-12-20;2021-12-20 23:59:59;241.56858314963353;46.83141685036645;28.49709831911167
289.8;291.7;293.4;286.76;18815016922.5;64934720;2021-12-21;2021-12-21 23:59:59;236.158626857615;55.541373142385;31.83215251275364
291.8;294.0;297.23;289.23;18764947636.7;63860480;2021-12-22;2021-12-22 23:59:59;230.7597878715031;63.24021212849689;36.749243285013435
294.68;292.8;298.1;291.26;16328921885.0;55534990;2021-12-23;2021-12-23 23:59:59;225.40087359037076;67.39912640962925;41.25315760274028
141.6;141.78;143.25;141.56;3000247965.4;21098550;2023-01-03;2023-01-03 23:59:59;220.11508309468874;-78.33508309468874;30.98413040199972
141.85;141.43;142.28;140.75;2419428972.3;17112740;2023-01-04;2023-01-04 23:59:59;214.9402959598173;-73.51029595981728;22.37153181624601
141.6;141.27;141.84;140.54;2435171391.9;17245300;2023-01-05;2023-01-05 23:59:59;209.90895182479062;-68.63895182479061;13.304580303211043
141.39;141.4;141.62;140.9;1504730792.2;10657600;2023-01-06;2023-01-06 23:59:59;205.04838544697907;-63.64838544697906;4.037940742028374
141.83;142.4;142.99;141.65;4480148303.4;31449160;2023-01-09;2023-01-09 23:59:59;200.38116498987623;-57.98116498987622;-6.116645917356169
142.1;142.81;142.85;141.31;3368938055.0;23718180;2023-01-10;2023-01-10 23:59:59;195.92543859020867;-53.11543859020867;-16.2217191375483
142.97;149.96;149.98;142.87;18097145617.6;123147040;2023-01-11;2023-01-11 23:59:59;191.69532791491207;-41.73532791491206;-25.078393614076152
150.02;149.3;150.79;148.39;6982668294.2;46789300;2023-01-12;2023-01-12 23:59:59;187.70126605879778;-38.40126605879777;-34.472657534194425
149.58;151.69;153.28;147.71;13374657598.8;88520210;2023-01-13;2023-01-13 23:59:59;183.95078783001628;-32.260787830016284;-44.02275753004575
152.89;153.71;154.0;151.88;7920014161.8;51753920;2023-01-16;2023-01-16 23:59:59;180.44876128213073;-26.738761282130724;-53.436546299221746
154.0;150.45;154.31;150.01;12790444010.5;84404770;2023-01-17;2023-01-17 23:59:59;177.1978141362161;-26.747814136216107;-48.27781940337448
150.4;151.47;153.0;149.41;10235015056.8;67511970;2023-01-18;2023-01-18 23:59:59;174.19871725492504;-22.728717254925044;-43.19966153288526
151.2;149.34;152.85;148.56;10027708961.8;66813960;2023-01-19;2023-01-19 23:59:59;171.45038401381748;-22.11038401381748;-38.546804751787946
149.7;151.38;151.4;148.64;6633881321.1;44254820;2023-01-20;2023-01-20 23:59:59;168.9501494053105;-17.570149405310502;-33.938981147621085
151.9;153.5;154.1;151.01;8453400896.7;55198870;2023-01-23;2023-01-23 23:59:59;166.69381297848685;-13.193812978486847;-29.460245946482143
153.95;152.66;155.58;152.28;12126204920.9;78734130;2023-01-24;2023-01-24 23:59:59;164.67595413316496;-12.015954133164968;-25.350297500777778
152.45;152.81;153.6;151.5;6613609683.1;43376700;2023-01-25;2023-01-25 23:59:59;162.8902360321509;-10.080236032150907;-22.184788312501663
153.32;152.4;154.3;151.73;6966980467.7;45513320;2023-01-26;2023-01-26 23:59:59;161.32948739699157;-8.929487396991561;-19.237610446321042
152.4;153.2;153.48;151.69;5213964676.6;34123690;2023-01-27;2023-01-27 23:59:59;159.98583693284272;-6.785836932842727;-16.690115356603688
153.5;153.38;153.88;152.21;4760702156.6;31105220;2023-01-30;2023-01-30 23:59:59;158.8507932415687;-5.470793241568714;-14.563318552547486
153.51;158.07;158.18;153.3;12127748512.5;77890320;2023-01-31;2023-01-31 23:59:59;157.91539368635796;0.15460631364203437;-11.873076507561672
158.2;158.29;159.6;156.5;10480709146.9;66332200;2023-02-01;2023-02-01 23:59:59;157.17029571420156;1.1197042857984343;-9.488234353489323
158.4;159.45;160.29;157.37;8572049477.0;53866380;2023-02-02;2023-02-02 23:59:59;156.6061675086402;2.843832491359791;-6.992812702971596
159.1;161.26;162.32;157.88;10193999216.9;63735330;2023-02-03;2023-02-03 23:59:59;156.21375501045665;5.046244989543339;-4.7311732634862125
161.78;167.09;167.17;161.01;14666403495.3;89083530;2023-02-06;2023-02-06 23:59:59;155.98400164880107;11.105998351198934;-2.3011921305176344
167.3;165.39;168.7;163.4;15345906260.6;92661570;2023-02-07;2023-02-07 23:59:59;155.90820128650338;9.481798713496602;-0.15141684585147744
165.0;164.15;166.35;162.7;9652989000.6;58669030;2023-02-08;2023-02-08 23:59:59;155.97841903627906;8.171580963720942;1.6737648537357075
164.33;165.31;167.47;161.27;17608882957.8;107139220;2023-02-09;2023-02-09 23:59:59;156.18737846908755;9.122621530912454;3.478975746526109
165.0;165.52;166.49;164.5;6774229866.8;40924680;2023-02-10;2023-02-10 23:59:59;156.5283706267886;8.991629373211424;5.056722377131524
165.2;164.32;166.88;164.17;5995183185.7;36212200;2023-02-13;2023-02-13 23:59:59;156.9953200666261;7.324679933373886;6.336269694625784
164.3;161.86;164.38;161.64;9574244266.6;58832960;2023-02-14;2023-02-14 23:59:59;157.58277576455046;4.277224235449552;6.748531486806536
160.94;156.25;161.12;153.83;17992861042.9;113804160;2023-02-15;2023-02-15 23:59:59;158.28579535484081;-2.0357953548408148;6.432981522742611
157.33;158.22;159.3;156.25;10824261902.6;68549280;2023-02-16;2023-02-16 23:59:59;159.09973350123704;-0.8797335012370411;6.060624923482928
158.0;159.73;160.38;156.91;8295150283.0;52179940;2023-02-17;2023-02-17 23:59:59;160.01980349280157;-0.2898034928015818;5.527020075248435
159.41;160.09;161.3;156.73;10151613700.1;63971610;2023-02-20;2023-02-20 23:59:59;161.04115752599262;-0.9511575259926133;4.3213044875292805
160.66;164.15;165.65;159.26;20810057510.7;127422480;2023-02-21;2023-02-21 23:59:59;162.15892767202575;1.9910723279742513;3.572231848977046
164.13;163.37;164.42;162.5;7150966488.1;43772430;2023-02-22;2023-02-22 23:59:59;163.36817994951068;0.0018200504893286507;2.7552557576538845
163.33;164.3;165.5;163.1;6199625787.6;37727230;2023-02-24;2023-02-24 23:59:59;164.6641186459687;-0.3641186459686878;1.8065817399657704
163.52;169.95;170.0;162.96;16780738615.2;100133280;2023-02-27;2023-02-27 23:59:59;166.0419481753135;3.9080518246864813;1.298223985113276
170.5;169.82;171.92;168.37;13727277947.9;80748140;2023-02-28;2023-02-28 23:59:59;167.4968476654417;2.3231523345583014;0.7980712252317176
170.4;170.53;171.66;169.5;9167860118.1;53784730;2023-03-01;2023-03-01 23:59:59;169.0242676367377;1.5057323632622968;0.5209220380129921
170.4;168.05;170.4;166.55;14517746431.3;86095640;2023-03-02;2023-03-02 23:59:59;170.6198199396093;-2.569819939609289;0.46751957953614465
168.17;171.16;171.26;167.9;8415476818.0;49566770;2023-03-03;2023-03-03 23:59:59;172.27922098921167;-1.1192209892116693;0.4435708307386818
172.14;171.84;172.99;171.35;11111583412.4;64585290;2023-03-06;2023-03-06 23:59:59;173.99800874098193;-2.158008740981927;0.2567503059206473
171.87;174.01;174.2;171.0;9555925415.8;55287380;2023-03-07;2023-03-07 23:59:59;175.7716434266775;-1.761643426677523;0.17570171585215633
174.85;172.55;174.89;172.21;13943157257.4;80393110;2023-03-09;2023-03-09 23:59:59;177.59543541633772;-5.04543541633771;-0.5279490585790398
171.55;172.53;173.0;170.58;8636905460.0;50256970;2023-03-10;2023-03-10 23:59:59;179.46457274365284;-6.934572743652836;-1.2215883379932564
172.5;172.15;173.9;169.26;12709525433.5;74032280;2023-03-13;2023-03-13 23:59:59;181.37389306485372;-9.223893064853712;-2.107565779881759
171.61;175.71;176.95;171.01;15601317280.3;89325670;2023-03-14;2023-03-14 23:59:59;183.3177524686195;-7.607752468619481;-3.259146209212355
176.0;175.3;177.37;173.59;14010359713.1;79930290;2023-03-15;2023-03-15 23:59:59;185.2898664954997;-9.989866495499683;-4.490448092218154
174.94;175.45;176.04;173.36;8999771334.6;51534160;2023-03-16;2023-03-16 23:59:59;187.28342236990034;-11.833422369900347;-5.8243635655344175
183.0;193.59;193.66;178.56;72487640689.1;388164850;2023-03-17;2023-03-17 23:59:59;189.29091357549862;4.2990864245013825;-5.1374729291233505
196.02;203.73;205.09;195.0;31309861829.0;156714250;2023-03-20;2023-03-20 23:59:59;191.3040118305294;12.4259881694706;-3.782952013255124
204.76;203.32;208.0;201.25;25112540900.7;122583960;2023-03-21;2023-03-21 23:59:59;193.31468740089576;10.00531259910423;-2.5666198792465083
203.4;202.89;204.4;201.59;11679333494.7;57568140;2023-03-22;2023-03-22 23:59:59;195.31577346834592;7.5742265316540625;-1.6330328834133496
202.53;202.58;204.2;202.22;5415399866.5;26650230;2023-03-23;2023-03-23 23:59:59;197.30079802800296;5.279201971997054;-0.6005691445798732
202.86;203.57;203.85;202.0;4939230840.9;24325540;2023-03-24;2023-03-24 23:59:59;199.26381506294362;4.306184937056372;0.5235066234910477
204.01;211.84;213.2;204.01;21191264384.4;101521380;2023-03-27;2023-03-27 23:59:59;201.1992451674926;10.640754832507412;2.50997141322716
212.86;214.03;214.7;210.67;15726501741.8;73901050;2023-03-28;2023-03-28 23:59:59;203.10180797659532;10.928192023404677;4.363565862429576
214.85;217.99;219.53;213.6;20980171180.8;96682530;2023-03-29;2023-03-29 23:59:59;204.96696206650503;13.023037933494976;6.6648563053290415
217.3;216.87;218.45;216.12;8884287057.7;40886950;2023-03-30;2023-03-30 23:59:59;206.79092491569875;10.079075084301252;8.8561060507492
217.2;216.6;217.35;211.3;18878992953.8;88081360;2023-03-31;2023-03-31 23:59:59;208.57081838028782;8.029181619712176;9.229115570270281
218.45;216.09;219.44;214.8;11951820883.8;55175630;2023-04-03;2023-04-03 23:59:59;210.30446425215334;5.785535747846666;8.565070328107888
216.2;214.83;217.29;213.8;9882799399.6;45803380;2023-04-04;2023-04-04 23:59:59;211.99024190523332;2.839758094766694;7.848514877674134
214.65;216.15;216.3;211.4;9891663991.7;46177490;2023-04-05;2023-04-05 23:59:59;213.62693248678158;2.5230675132184217;7.34339897583057
216.3;214.25;217.38;214.07;8425126719.9;39061450;2023-04-06;2023-04-06 23:59:59;215.2135143494752;-0.9635143494751901;6.719127343683345
214.5;216.27;216.39;213.65;6286417581.4;29198130;2023-04-07;2023-04-07 23:59:59;216.74914105901303;-0.47914105901301696;6.2405947440764065
217.1;222.21;222.26;216.61;18737869518.4;85196000;2023-04-10;2023-04-10 23:59:59;218.23289927037524;3.977100729624766;5.574229333788142
222.9;218.6;223.33;217.62;21743759463.1;98538370;2023-04-11;2023-04-11 23:59:59;219.6638423648573;-1.0638423648572939;4.375025894961945
218.6;219.22;219.7;216.67;9773616806.2;44767540;2023-04-12;2023-04-12 23:59:59;221.04129991130537;-1.821299911305374;2.89059211048191
219.49;219.85;220.89;218.0;7159179734.3;32672160;2023-04-13;2023-04-13 23:59:59;222.36452760062363;-2.5145276006236372;1.6312318419894212
220.0;221.87;222.5;218.51;9554306584.3;43316040;2023-04-14;2023-04-14 23:59:59;223.63265464455586;-1.7626546445558517;0.6520482155626184
222.98;228.1;228.2;222.91;17756638468.9;78797270;2023-04-17;2023-04-17 23:59:59;224.84463563487347;3.2553643651265247;0.3990310772906042
227.89;232.66;232.76;227.05;22454901978.8;97770120;2023-04-18;2023-04-18 23:59:59;225.9993027567754;6.660697243224604;0.7811249921363952
232.67;232.95;237.37;231.1;27097765520.1;115713300;2023-04-19;2023-04-19 23:59:59;227.0957142624304;5.854285737569597;1.1142468145715128
233.32;236.28;236.47;229.84;19879696925.7;85093750;2023-04-20;2023-04-20 23:59:59;228.13339095242682;8.146609047573179;2.0252591542763496
237.4;235.17;238.85;233.52;27370731655.4;115905760;2023-04-21;2023-04-21 23:59:59;229.11226017497356;6.057739825026431;2.6789472426802945
235.07;235.1;236.4;234.1;7185358111.2;30536770;2023-04-24;2023-04-24 23:59:59;230.03281501501888;5.067184984981111;2.787955668215929
235.13;235.3;235.82;234.21;7565048264.5;32187450;2023-04-25;2023-04-25 23:59:59;230.895969233888;4.404030766112015;3.3347429813128597
235.6;235.21;235.95;234.91;5751047264.4;24430320;2023-04-26;2023-04-26 23:59:59;231.70298848075217;3.5070115192478397;3.8675741243681814
235.59;240.38;240.74;235.13;16307607839.2;68311610;2023-04-27;2023-04-27 23:59:59;232.4554442402524;7.924555759747591;4.9114824604053045
240.9;240.38;241.58;237.66;11892356487.7;49583350;2023-04-28;2023-04-28 23:59:59;233.15515153949647;7.224848460503523;5.810232770911242
242.2;242.62;245.0;237.4;20364151649.6;83957810;2023-05-02;2023-05-02 23:59:59;233.8044757219643;8.815524278035696;6.366248762202159
242.85;235.77;242.99;234.0;18372320194.5;76827180;2023-05-03;2023-05-03 23:59:59;234.40628385672335;1.3637161432766618;5.8365506522073645
236.89;238.89;239.74;236.05;12637521165.2;53079590;2023-05-04;2023-05-04 23:59:59;234.96405520202708;3.925944797972903;5.643716558247695
239.24;237.7;240.66;237.3;14683897982.1;61366140;2023-05-05;2023-05-05 23:59:59;235.48136371863882;2.218636281361171;5.050919281626494
238.69;238.27;239.86;237.36;11420605923.6;47865890;2023-05-08;2023-05-08 23:59:59;235.9620560023773;2.307943997622715;4.675939698886123
216.5;227.06;227.5;215.7;34751930179.7;156874740;2023-05-10;2023-05-10 23:59:59;236.41013272102515;-9.350132721025147;3.234207928285497
228.87;229.32;235.38;223.94;45532596380.3;197302410;2023-05-11;2023-05-11 23:59:59;236.82975481625382;-7.509754816253832;2.042829370048912
231.0;229.29;232.47;226.15;16140281925.4;70528170;2023-05-12;2023-05-12 23:59:59;237.2244339149626;-7.934433914962597;0.8986848266278684
230.51;231.7;231.75;228.52;11295223379.6;49090190;2023-05-15;2023-05-15 23:59:59;237.59716013329952;-5.897160133299536;-0.48348676267684426
232.4;230.62;232.86;229.57;8446678565.3;36613690;2023-05-16;2023-05-16 23:59:59;237.95037258505738;-7.3303725850573755;-1.9390088672329342
229.86;230.55;230.97;228.75;7300922562.3;31770380;2023-05-17;2023-05-17 23:59:59;238.2861008590196;-7.7361008590195866;-3.5941713809384623
231.7;231.7;234.49;230.72;13063333221.1;56228190;2023-05-18;2023-05-18 23:59:59;238.605865490318;-6.905865490318007;-4.421129544297929
230.99;231.27;232.3;229.81;7309847108.3;31639980;2023-05-19;2023-05-19 23:59:59;238.91064978485815;-7.640649784858141;-5.577789002581033
232.2;231.0;232.78;230.0;6122461335.3;26487190;2023-05-22;2023-05-22 23:59:59;239.2009574745532;-8.200957474553206;-6.6197483781724715
231.25;236.43;237.29;230.21;14730893977.2;63010540;2023-05-23;2023-05-23 23:59:59;239.4767616906369;-3.0467616906368846;-7.155218946998431
237.49;246.06;246.13;236.26;20714536176.6;86011970;2023-05-24;2023-05-24 23:59:59;239.7374660534072;6.322533946592813;-5.587952280236635
246.1;243.76;247.4;242.65;17342598158.4;70882360;2023-05-25;2023-05-25 23:59:59;239.98226260248907;3.7777373975109185;-4.45920305886016
243.45;248.1;249.64;242.81;17064289810.3;69202730;2023-05-26;2023-05-26 23:59:59;240.210782442365;7.889217557634993;-2.8768379116004015
249.78;251.18;252.59;248.85;17017721478.8;67999610;2023-05-29;2023-05-29 23:59:59;240.42291902039233;10.757080979607679;-1.2114138003096797
248.84;244.65;250.85;243.8;20681901312.6;83533260;2023-05-30;2023-05-30 23:59:59;240.61911364625882;4.030886353741181;-0.07528790642982415
244.0;246.17;247.18;240.27;17794062792.6;72912500;2023-05-31;2023-05-31 23:59:59;240.80055464916475;5.369445350835235;1.235266714555658
247.0;241.66;247.0;240.57;12670513593.5;52046910;2023-06-01;2023-06-01 23:59:59;240.96871028097377;0.6912897190262299;1.9949822354900817
242.0;243.95;245.5;240.77;11331232122.6;46542940;2023-06-02;2023-06-02 23:59:59;241.12542167169883;2.8245783283011576;3.0415050468060114
243.51;237.12;244.15;235.1;18897132269.5;78742190;2023-06-05;2023-06-05 23:59:59;241.27257795758337;-4.152577957583361;3.4463429985029963
235.92;240.91;242.1;232.54;23816658058.8;100640180;2023-06-06;2023-06-06 23:59:59;241.41226442614342;-0.5022644261434266;3.700792724952342
241.2;241.25;244.39;238.56;15268682081.7;63130930;2023-06-07;2023-06-07 23:59:59;241.54627799142585;-0.2962779914258533;3.0389115311504753
241.3;241.77;242.78;239.55;7222971807.9;29945470;2023-06-08;2023-06-08 23:59:59;241.6763806880035;0.09361931199651963;2.6704997225990352
242.8;240.4;243.0;240.11;6659895379.3;27569100;2023-06-09;2023-06-09 23:59:59;241.80431397558877;-1.4043139755887637;1.7411465692766597
241.51;244.33;244.5;240.63;9863948131.0;40551890;2023-06-13;2023-06-13 23:59:59;241.93182581523521;2.398174184764798;0.9052558897923717
245.7;244.6;247.68;242.8;12822239153.4;52205640;2023-06-14;2023-06-14 23:59:59;242.06056664619226;2.5394333538077376;0.7561105897990273
245.11;245.18;245.94;243.22;9807475223.8;40063590;2023-06-15;2023-06-15 23:59:59;242.19235344758343;2.987646552416578;0.5179307099571616
245.5;243.87;245.9;243.7;5729888135.6;23441160;2023-06-16;2023-06-16 23:59:59;242.3291795480708;1.5408204519291928;0.602883783247458
244.47;242.28;244.69;241.32;7239082414.0;29844240;2023-06-19;2023-06-19 23:59:59;242.47324575177146;-0.19324575177145675;0.3011013752401965
241.99;241.74;242.22;238.82;8820107717.8;36621960;2023-06-20;2023-06-20 23:59:59;242.6268598642227;-0.8868598642226857;0.627673184576264
241.9;242.2;243.92;240.6;6509866591.4;26830770;2023-06-21;2023-06-21 23:59:59;242.792316271118;-0.5923162711180225;0.6186680000788044
242.15;240.66;242.8;240.13;5590904541.9;23136750;2023-06-22;2023-06-22 23:59:59;242.9718477706604;-2.3118477706603926;0.4171110221553505
239.98;235.67;240.99;234.34;14736944961.5;61886110;2023-06-23;2023-06-23 23:59:59;243.1676460279784;-7.497646027978419;-0.3420155118421434
239.6;238.4;240.5;233.4;19509065518.1;82016390;2023-06-26;2023-06-26 23:59:59;243.38174216321664;-4.981742163216637;-0.6997583306049308
239.02;241.21;242.34;236.8;12350836600.0;51466410;2023-06-27;2023-06-27 23:59:59;243.61564662665666;-2.4056466266566474;-1.1801404117470753
241.8;239.67;241.8;238.6;6793968901.0;28310570;2023-06-28;2023-06-28 23:59:59;243.8705239142631;-4.200523914263101;-1.8541361385541593
239.94;239.99;241.26;239.02;6771141228.4;28192150;2023-06-29;2023-06-29 23:59:59;244.14737146320718;-4.15737146320717;-2.568637940116534
240.0;239.61;240.68;238.36;5759887900.0;24051460;2023-06-30;2023-06-30 23:59:59;244.4468950076106;-4.836895007610593;-3.2064094860705126
240.0;243.33;244.56;239.15;11469844958.6;47333310;2023-07-03;2023-07-03 23:59:59;244.7695115752434;-1.4395115752433867;-3.3310360684177054
243.4;240.7;243.78;240.61;10055387487.4;41561500;2023-07-04;2023-07-04 23:59:59;245.115302298389;-4.415302298389008;-3.6838803118343377
241.49;240.95;241.9;240.24;4814047501.4;19972080;2023-07-05;2023-07-05 23:59:59;245.4842483432492;-4.534248343249203;-4.0780735190474555
241.47;240.96;242.47;240.71;5618736214.0;23260340;2023-07-06;2023-07-06 23:59:59;245.8760242578105;-4.916024257810506;-4.338491167762467
241.49;243.67;243.75;240.7;7332444797.9;30275210;2023-07-07;2023-07-07 23:59:59;246.28998971170236;-2.619989711702374;-3.8507255361348625
244.21;249.4;249.45;244.2;16071729444.1;65076680;2023-07-10;2023-07-10 23:59:59;246.7251629839807;2.6748370160192962;-3.0850676182112693
250.01;247.99;250.2;246.51;12299322430.2;49590820;2023-07-11;2023-07-11 23:59:59;247.18038040997155;0.8096195900284613;-2.7635409965427584
248.4;247.52;249.2;246.1;9753032391.9;39316540;2023-07-12;2023-07-12 23:59:59;247.65466407757137;-0.13466407757135812;-2.356955012873584
247.97;246.19;248.15;245.34;7288359089.4;29561460;2023-07-13;2023-07-13 23:59:59;248.14709229825922;-1.9570922982592265;-2.13692709637879
246.32;246.45;247.05;244.51;6311038243.1;25661560;2023-07-14;2023-07-14 23:59:59;248.65673403184203;-2.2067340318420463;-1.8739109988019351
244.77;245.39;246.2;243.6;8878816493.1;36193390;2023-07-17;2023-07-17 23:59:59;249.1825223289394;-3.7925223289394125;-2.1092120741715377
245.8;246.77;247.5;245.26;8881118332.9;36008340;2023-07-18;2023-07-18 23:59:59;249.72323699475209;-2.953236994752075;-1.9630055438078444
247.25;245.85;248.1;245.0;7752930513.8;31451760;2023-07-19;2023-07-19 23:59:59;250.2773944648746;-4.427394464874595;-1.9523201559703836
246.27;242.7;246.27;242.15;8801178563.7;36027010;2023-07-20;2023-07-20 23:59:59;250.84330608899896;-8.143306088998969;-2.27504833908923
243.18;244.13;244.53;241.7;7857419374.2;32271770;2023-07-21;2023-07-21 23:59:59;251.41897575886824;-7.288975758868247;-2.741946943805817
244.0;244.87;245.85;243.52;4841185545.1;19769440;2023-07-24;2023-07-24 23:59:59;252.0018418588581;-7.13184185885811;-3.7226148312935576
245.48;247.2;247.77;244.81;9802524256.7;39733390;2023-07-25;2023-07-25 23:59:59;252.5888365944719;-5.388836594471911;-4.342460449743595
247.2;247.05;248.33;245.9;6452766655.3;26119270;2023-07-26;2023-07-26 23:59:59;253.17639690441726;-6.126396904417248;-4.941633732428184
247.5;247.95;249.3;247.24;9888953807.4;39793470;2023-07-27;2023-07-27 23:59:59;253.76058550263835;-5.810585502638361;-5.3269830528660975
248.0;249.25;249.45;246.67;8882595853.3;35776620;2023-07-28;2023-07-28 23:59:59;254.33703965884985;-5.0870396588498465;-5.615013615566878
251.33;267.4;267.77;251.33;43588329451.2;167914420;2023-07-31;2023-07-31 23:59:59;254.9009931298844;12.49900687011558;-3.9858606956613785
269.0;268.5;273.35;264.1;43867907028.7;162988910;2023-08-01;2023-08-01 23:59:59;255.4473264059317;13.052673594068295;-2.3852696367793413
268.5;268.57;269.97;266.52;12994793534.9;48418320;2023-08-02;2023-08-02 23:59:59;255.97178796376986;12.598212036230137;-0.682708986668868
269.0;269.11;271.35;266.8;20410042951.8;75757120;2023-08-03;2023-08-03 23:59:59;256.4710327158429;12.638967284157104;1.3955183506467392
269.48;264.12;272.96;261.21;35356837729.0;132212230;2023-08-04;2023-08-04 23:59:59;256.9425904504308;7.177409549569177;2.8421568814904816
266.54;261.92;268.09;260.5;16298932253.3;61531090;2023-08-07;2023-08-07 23:59:59;257.3848686618752;4.535131338124813;4.008854201188774
261.92;264.62;265.44;258.8;17041697177.0;65114820;2023-08-08;2023-08-08 23:59:59;257.79677327573637;6.823226724263634;5.230060533062328
265.47;263.91;265.8;263.05;9249536249.7;34994150;2023-08-09;2023-08-09 23:59:59;258.17752515725095;5.73247484274907;6.41594770777896
264.73;266.91;267.5;263.96;9917152046.2;37292060;2023-08-10;2023-08-10 23:59:59;258.5268190068447;8.38318099315535;7.835324357358331
267.26;266.23;267.4;264.8;6609842078.6;24846460;2023-08-11;2023-08-11 23:59:59;258.8447476134741;7.385252386525906;9.082553561895907
267.37;260.45;268.77;259.15;22902790188.0;86724810;2023-08-14;2023-08-14 23:59:59;259.1319859314423;1.3180140685577157;7.96445428174012
259.0;260.42;264.17;256.63;15503423730.3;59232630;2023-08-15;2023-08-15 23:59:59;259.38972177980133;1.0302782201986815;6.762214744353159
261.29;256.02;261.68;254.33;18480740234.3;71823620;2023-08-16;2023-08-16 23:59:59;259.61923450635834;-3.599234506358357;5.142470090094309
257.15;258.5;258.8;255.5;9242381700.9;35937920;2023-08-17;2023-08-17 23:59:59;259.821875006019;-1.3218750060190132;3.7463858610766976
258.4;261.14;261.37;257.35;8050824110.9;31064600;2023-08-18;2023-08-18 23:59:59;259.9987442268484;1.141255773151613;3.1427704834349415
262.44;261.15;263.06;259.51;9346055970.9;35766040;2023-08-21;2023-08-21 23:59:59;260.15085132003617;0.9991486799638096;2.789172217618841
261.92;261.45;262.11;259.81;6769122940.9;25953320;2023-08-22;2023-08-22 23:59:59;260.2792846906452;1.1707153093547618;2.2239210761279535
261.5;256.4;261.83;256.0;13720905467.1;53116160;2023-08-23;2023-08-23 23:59:59;260.3852021290634;-3.9852021290633957;1.2521533789467072
257.63;259.63;259.94;256.4;6959479100.0;26979270;2023-08-24;2023-08-24 23:59:59;260.4698427253526;-0.8398427253525824;0.3298510070959139
258.8;260.5;261.6;257.61;7426717866.2;28575150;2023-08-25;2023-08-25 23:59:59;260.5341688194268;-0.03416881942678174;-0.41209111349935484
261.32;266.93;267.83;260.81;15334069568.9;57897070;2023-08-28;2023-08-28 23:59:59;260.5790844287886;6.350915571211431;0.09119903676601666
266.7;265.68;267.56;265.14;9425505447.3;35407330;2023-08-29;2023-08-29 23:59:59;260.6054911981059;5.074508801894126;0.4956220949355611
265.68;264.7;267.36;263.1;10237031481.4;38604380;2023-08-30;2023-08-30 23:59:59;260.6147318078502;4.085268192149783;1.2640723647863752
265.04;264.85;266.25;264.3;5993343768.2;22582290;2023-08-31;2023-08-31 23:59:59;260.6085013349378;4.241498665062238;1.8204097318945003
265.4;265.0;265.62;264.06;5100561546.5;19265170;2023-09-01;2023-09-01 23:59:59;260.5887785554648;4.411221444535215;2.1474062990328604
266.5;267.39;269.11;266.0;12877036020.6;48140770;2023-09-04;2023-09-04 23:59:59;260.5578367940459;6.832163205954089;2.7307077516318885
266.74;264.75;267.98;261.09;10571300705.4;39811860;2023-09-05;2023-09-05 23:59:59;260.51825571011835;4.231744289881647;3.036810649684577
264.33;263.5;264.68;262.31;7464966620.5;28341890;2023-09-06;2023-09-06 23:59:59;260.4730894188976;3.0269105811024133;3.738021920701158
263.69;258.79;264.97;256.1;17586948788.7;67688600;2023-09-07;2023-09-07 23:59:59;260.4256859067302;-1.6356859067302025;3.658437602563396
258.08;255.68;259.33;253.1;12703139529.3;49562810;2023-09-08;2023-09-08 23:59:59;260.3796033620864;-4.699603362086407;3.1918941482974335
257.0;256.25;258.37;255.16;11118810652.0;43282460;2023-09-11;2023-09-11 23:59:59;260.33828638413723;-4.088286384137234;2.147973952762567
257.7;262.4;262.4;257.09;11734500325.7;45160820;2023-09-12;2023-09-12 23:59:59;260.30485321070915;2.0951467892908227;1.8500377515022364
262.4;258.18;262.77;257.59;7819067326.6;30051360;2023-09-13;2023-09-13 23:59:59;260.2821381708521;-2.102138170852072;1.2312971152020509
258.9;260.0;261.38;255.02;11926823552.1;46227900;2023-09-14;2023-09-14 23:59:59;260.2731210899207;-0.27312108992072126;0.779835139703755
259.65;260.83;262.74;258.56;9278013469.0;35581630;2023-09-15;2023-09-15 23:59:59;260.28063581145244;0.5493641885475427;0.3936494141049877
262.02;259.07;263.0;258.76;7570774955.6;29037560;2023-09-18;2023-09-18 23:59:59;260.3074972122423;-1.2374972122423173;-0.4133166277146529
258.99;252.72;259.32;251.5;22788038781.3;89551540;2023-09-19;2023-09-19 23:59:59;260.3565583193762;-7.636558319376178;-1.6001468886404353
252.8;253.77;255.47;249.82;16916624771.2;66831270;2023-09-20;2023-09-20 23:59:59;260.43058622263345;-6.660586222633441;-2.568896569014021
252.87;250.16;254.2;249.81;14795034218.3;58913730;2023-09-21;2023-09-21 23:59:59;260.5318176952436;-10.371817695243607;-3.442509747865361
249.85;251.99;253.1;248.62;10243374236.0;40714900;2023-09-22;2023-09-22 23:59:59;260.66202696972624;-8.672026969726232;-3.8397521086293436
